regime,alpha,root_index,G,M,L,C,dominant_real_eigenvalue,stable
"bistable, no memory",0.17,0,0.005742164941111681,0.0050085584401692446,0.010090595594903225,0.015167284758312747,-0.0007571777061763895,True
"bistable, no memory",0.17250000000000001,0,0.005830751200898888,0.005097197933130917,0.01031020658199255,0.015399023411976945,-0.0007572884390011236,True
"bistable, no memory",0.17500000000000002,0,0.005920732931387323,0.005187125221490771,0.01053419362401727,0.015634343199298368,-0.0007574009161642342,True
"bistable, no memory",0.1775,0,0.006012133029334966,0.005278365835078306,0.01076264003065686,0.015873300752000462,-0.0007575151662866686,True
"bistable, no memory",0.18,0,0.006104974796499737,0.005370945568768096,0.010995630662729778,0.016115953639349652,-0.0007576312184956246,True
"bistable, no memory",0.1825,0,0.00619928194774892,0.005464890498559005,0.01123325196091901,0.016362360385067602,-0.0007577491024346861,True
"bistable, no memory",0.185,0,0.006295078619361431,0.00556022699728749,0.011475591975035759,0.016612580484595487,-0.0007578688482742017,True
"bistable, no memory",0.1875,0,0.0063923893775284825,0.005656981750025205,0.011722740393831753,0.01686667442271925,-0.0007579904867219105,True
"bistable, no memory",0.19,0,0.00649123922705834,0.0057551817692071145,0.01197478857537079,0.01712470369156485,-0.0007581140490338228,True
"bistable, no memory",0.1925,0,0.00659165362029112,0.005854854409533005,0.01223182957797049,0.017386730808972996,-0.0007582395670253638,True
"bistable, no memory",0.195,0,0.006693658466229794,0.005956027382682226,0.012493958191725451,0.01765281933726329,-0.0007583670730827871,True
"bistable, no memory",0.1975,0,0.006797280139893768,0.006058728771878682,0.012761270970623222,0.017923033902397696,-0.0007584966001748672,True
"bistable, no memory",0.2,0,0.006902545491901587,0.006162987046340702,0.013033866265264798,0.01819744021355387,-0.0007586281818648769,True
"bistable, no memory",0.2025,0,0.00700948185828967,0.0062688310756482644,0.01331184425620167,0.018476105083119157,-0.0007587618523228621,True
"bistable, no memory",0.20500000000000002,0,0.007118117070573991,0.006376290144057979,0.013595306987901368,0.01875909644711604,-0.0007588976463382175,True
"bistable, no memory",0.20750000000000002,0,0.0072284794660622195,0.006485393964794771,0.013884358403354422,0.01904648338607107,-0.0007590355993325777,True
"bistable, no memory",0.21,0,0.0073405978984236765,0.006596172694347334,0.014179104379335039,0.019338336146338432,-0.0007591757473730295,True
"bistable, no memory",0.2125,0,0.0074545017485251434,0.006708656946793406,0.014479652762329015,0.019634726161891,-0.0007593181271856565,True
"bistable, no memory",0.215,0,0.007570220935540602,0.006822877808179542,0.014786113405142035,0.01993572607659125,-0.0007594627761694257,True
"bistable, no memory",0.2175,0,0.00768778592834324,0.006938866850978959,0.015098598204201966,0.02024140976695493,-0.000759609732410429,True
"bistable, no memory",0.22,0,0.007807227757188631,0.007056656148650364,0.01541722113756947,0.020551852365421414,-0.0007597590346964857,True
"bistable, no memory",0.2225,0,0.00792857802569803,0.007176278290319583,0.01574209830367096,0.020867130284144338,-0.0007599107225321224,True
"bistable, no memory",0.225,0,0.008051868923151243,0.0072977663956053564,0.016073347960768862,0.021187321239317183,-0.000760064836153939,True
"bistable, no memory",0.2275,0,0.008177133237098844,0.007421154129610002,0.01641109056718414,0.021512504276048734,-0.0007602214165463736,True
"bistable, no memory",0.23,0,0.008304404366303746,0.007546475718095068,0.016755448822286377,0.021842759793803675,-0.0007603805054578797,True
"bistable, no memory",0.2325,0,0.008433716334022835,0.007673765962861986,0.01710654770826757,0.022178169572424748,-0.0007605421454175285,True
"bistable, no memory",0.23500000000000001,0,0.008565103801639332,0.007803060257357019,0.01746451453271545,0.02251881679875253,-0.0007607063797520491,True
"bistable, no memory",0.23750000000000002,0,0.008698602082657391,0.007934394602519943,0.017829478972003262,0.022864786093860428,-0.0007608732526033217,True
"bistable, no memory",0.24,0,0.008834247157070596,0.008067805622895522,0.018201573115512914,0.023216163540922454,-0.0007610428089463383,True
"bistable, no memory",0.2425,0,0.008972075686116576,0.00820333058302675,0.018580931510708932,0.02357303671373219,-0.0007612150946076456,True
"bistable, no memory",0.245,0,0.009112125027430473,0.008341007404148948,0.018967691209081393,0.02393549470589211,-0.0007613901562842882,True
"bistable, no memory",0.2475,0,0.009254433250610324,0.008480874681203574,0.01936199181297588,0.02430362816069289,-0.0007615680415632627,True
"bistable, no memory",0.25,0,0.009399039153208211,0.00862297170019102,0.019763975523329768,0.02467752930170331,-0.0007617487989415102,True
"bistable, no memory",0.2525,0,0.009545982277161386,0.008767338455881605,0.02017378718833423,0.025057291964092225,-0.0007619324778464516,True
"bistable, no memory",0.255,0,0.009695302925677985,0.008914015669904043,0.020591574353041386,0.025443011626703895,-0.0007621191286570974,True
"bistable, no memory",0.2575,0,0.009847042180593096,0.009063044809231426,0.021017487309938028,0.02583478544491058,-0.0007623088027257413,True
"bistable, no memory",0.26,0,0.010001241920210825,0.009214468105084389,0.021451679150506112,0.026232712284265162,-0.0007625015524002635,True
"bistable, no memory",0.2625,0,0.010157944837649414,0.009368328572272187,0.021894305817792534,0.026636892754979328,-0.0007626974310470618,True
"bistable, no memory",0.265,0,0.010317194459706358,0.00952467002899211,0.022345526160009687,0.027047429247251877,-0.0007628964930746329,True
"bistable, no memory",0.2675,0,0.010479035166262016,0.009683537117108867,0.02280550198519061,0.027464425967474764,-0.0007630987939578275,True
"bistable, no memory",0.27,0,0.01064351221024017,0.00984497532293541,0.02327439811692169,0.027887988975343597,-0.0007633043902628003,True
"bistable, no memory",0.2725,0,0.010810671738145407,0.010009030998537751,0.02375238245117787,0.02831822622190188,-0.0007635133396726816,True
"bistable, no memory",0.275,0,0.010980560811197557,0.010175751383586616,0.024239626014284987,0.028755247588548322,-0.0007637257010139969,True
"bistable, no memory",0.2775,0,0.011153227427084633,0.01034518462777968,0.024736303022035652,0.02919916492703866,-0.0007639415342838557,True
"bistable, no memory",0.28,0,0.011328720542356261,0.010517379813858597,0.02524259093998478,0.029650092100513625,-0.0007641609006779453,True
"bistable, no memory",0.28250000000000003,0,0.011507090095480944,0.01069238698124617,0.025758670544952973,0.030108145025587115,-0.0007643838626193513,True
"bistable, no memory",0.28500000000000003,0,0.011688387030591198,0.010870257150329554,0.026284725987765867,0.030573441715529316,-0.000764610483788239,True
"bistable, no memory",0.28750000000000003,0,0.011872663321941663,0.01105104234741636,0.026820944857258777,0.031046102324580608,-0.0007648408291524271,True
"bistable, no memory",0.29,0,0.012059971999106533,0.011234795630391566,0.02736751824557722,0.03152624919343463,-0.0007650749649988831,True
"bistable, no memory",0.2925,0,0.012250367172943845,0.01142157111510423,0.027924640814804818,0.03201400689592976,-0.0007653129589661798,True
"bistable, no memory",0.295,0,0.012443904062354915,0.011611424002513679,0.028492510864950575,0.032509502286989435,-0.0007655548800779435,True
"bistable, no memory",0.2975,0,0.012640639021869193,0.01180441060662665,0.029071330403329727,0.03301286455185475,-0.0007658007987773364,True
"bistable, no memory",0.3,0,0.012840629570085586,0.012000588383257555,0.029661305215372732,0.03352422525665357,-0.000766050786962607,True
"bistable, no memory",0.3025,0,0.013043934419002891,0.01220001595964559,0.03026264493689834,0.034043718400352384,-0.0007663049180237536,True
"bistable, no memory",0.305,0,0.013250613504273447,0.012402753164963639,0.030875563127888233,0.03457148046813944,-0.0007665632668803418,True
"bistable, no memory",0.3075,0,0.013460728016415919,0.01260886106175583,0.03150027734780241,0.03510765048629021,-0.0007668259100205198,True
"bistable, no memory",0.31,0,0.013674340433024054,0.012818401978341266,0.032137009232474596,0.03565237007856668,-0.00076709292554128,True
"bistable, no memory",0.3125,0,0.013891514552011115,0.01303143954222431,0.032785984572630746,0.03620578352420716,-0.0007673643931900137,True
"bistable, no memory",0.315,0,0.014112315525930147,0.013248038714552216,0.03344743339407275,0.03676803781756244,-0.0007676403944074126,True
"bistable, no memory",0.3175,0,0.014336809897413382,0.013468265825663878,0.03412159003957338,0.03733928272943944,-0.0007679210123717668,True
"bistable, no memory",0.32,0,0.014565065635775486,0.013692188611774842,0.03480869325252931,0.03791967087021516,-0.0007682063320447192,True
"bistable, no memory",0.3225,0,0.01479715217482732,0.013919876252845654,0.03550898626242046,0.03850935775478548,-0.0007684964402185341,True
"bistable, no memory",0.325,0,0.015033140451949756,0.014151399411683334,0.0362227168721273,0.039108501869418826,-0.0007687914255649371,True
"bistable, no memory",0.3275,0,0.015273102948478855,0.014386830274327531,0.036950137547158604,0.03971726474058536,-0.0007690913786855986,True
"bistable, no memory",0.33,0,0.015517113731456735,0.014626242591775841,0.03769150550684555,0.04033581100583774,-0.0007693963921643209,True
"bistable, no memory",0.3325,0,0.015765248496804475,0.01486971172310471,0.03844708281755885,0.040964308486821116,-0.0007697065606210057,True
"bistable, no memory",0.335,0,0.016017584613977003,0.015117314680045908,0.03921713648801034,0.041602928264495714,-0.0007700219807674713,True
"bistable, no memory",0.3375,0,0.01627420117216216,0.01536913017308074,0.040001938566701166,0.04225184475665774,-0.0007703427514652027,True
"bistable, no memory",0.34,0,0.016535179028089604,0.015625238659117472,0.040801766241582466,0.04291123579784894,-0.000770668973785112,True
"bistable, no memory",0.3425,0,0.01680060085551866,0.015885722390821016,0.041616901941997866,0.04358128272175037,-0.0007710007510693983,True
"bistable, no memory",0.34500000000000003,0,0.01707055119647726,0.01615066546766668,0.04244763344297917,0.044262170446158766,-0.0007713381889955966,True
"bistable, no memory",0.34750000000000003,0,0.01734511651432836,0.01642015388879413,0.0432942539719712,0.04495408756065094,-0.0007716813956429104,True
"bistable, no memory",0.35000000000000003,0,0.017624385248743796,0.016694275607741078,0.04415706231806476,0.04565722641704492,-0.0007720304815609297,True
"bistable, no memory",0.3525,0,0.017908447872669937,0.016973120589140696,0.04503636294382075,0.046371783222773515,-0.0007723855598408374,True
"bistable, no memory",0.355,0,0.01819739695137361,0.017256780867470633,0.04593246609977246,0.047097958137290535,-0.0007727467461892171,True
"bistable, no memory",0.3575,0,0.018491327203661916,0.017545350607946746,0.046845687941697765,0.047835955371637255,-0.0007731141590045774,True
"bistable, no memory",0.36,0,0.018790335565374044,0.017838926169658903,0.047776350650756944,0.04858598329130208,-0.0007734879194567176,True
"bistable, no memory",0.3625,0,0.019094521255248978,0.01813760617105209,0.048724782556598165,0.04934825452251462,-0.0007738681515690612,True
"bistable, no memory",0.365,0,0.019403985843278036,0.01844149155786091,0.049691318263535976,0.05012298606212107,-0.0007742549823040975,True
"bistable, no memory",0.3675,0,0.019718833321657636,0.018750685673611957,0.050676298779915724,0.05091039939119697,-0.000774648541652072,True
"bistable, no memory",0.37,0,0.020039170178464016,0.019065294332814824,0.051680071650782276,0.05171072059256179,-0.00077504896272308,True
"bistable, no memory",0.3725,0,0.02036510547417779,0.01938542589696857,0.05270299109397667,0.052524180472366615,-0.0007754563818427222,True
"bistable, no memory",0.375,0,0.02069675092119424,0.01971119135351832,0.053745418139793395,0.053351014685938246,-0.0007758709386514927,True
"bistable, no memory",0.3775,0,0.02103422096646239,0.020042704397903833,0.05480772077433669,0.05419146386807124,-0.0007762927762080781,True
"bistable, no memory",0.38,0,0.02137763287740408,0.02038008151884985,0.05589027408672276,0.05504577376797037,-0.0007767220410967551,True
"bistable, no memory",0.3825,0,0.02172710683127318,0.02072344208705689,0.05699346042028315,0.05591419538905726,-0.0007771588835390914,True
"bistable, no memory",0.385,0,0.022082766008124165,0.021072908447460164,0.05811766952793394,0.05679698513386759,-0.0007776034575101552,True
"bistable, no memory",0.3875,0,0.02244473668756937,0.021428606015234077,0.059263298731884566,0.05769440495427707,-0.0007780559208594616,True
"bistable, no memory",0.39,0,0.022813148349514506,0.02179066337573024,0.06043075308787079,0.058606722507308584,-0.0007785164354368931,True
"bistable, no memory",0.3925,0,0.023188133779073708,0.02215921238854813,0.061620445554107464,0.05953421131678769,-0.0007789851672238421,True
"bistable, no memory",0.395,0,0.023569829175877008,0.022534388295949215,0.06283279716516847,0.06047715094112848,-0.0007794622864698462,True
"bistable, no memory",0.3975,0,0.023958374267996685,0.022916329835838734,0.06406823721101482,0.06143582714754958,-0.0007799479678349959,True
"bistable, no memory",0.4,0,0.02435391243073197,0.023305179359552126,0.0653272034214044,0.06241053209303659,-0.0007804423905384149,True
"bistable, no memory",0.4025,0,0.024756590810507073,0.02370108295469845,0.06661014215593322,0.06340156451238697,-0.0007809457385131339,True
"bistable, no memory",0.405,0,0.025166560454153213,0.024104190573328726,0.0679175085999727,0.0644092299136945,-0.0007814582005676914,True
"bistable, no memory",0.40750000000000003,0,0.02558397644386185,0.024514656165713255,0.06924976696678523,0.06543384078164971,-0.0007819799705548273,True
"bistable, no memory",0.41000000000000003,0,0.026008998038115592,0.024932637820031314,0.07060739070611957,0.06647571678905993,-0.0007825112475476444,True
"bistable, no memory",0.41250000000000003,0,0.02644178881892171,0.025358297908294577,0.07199086271960534,0.06753518501701343,-0.0007830522360236521,True
"bistable, no memory",0.41500000000000004,0,0.026882516845695197,0.025791803238847544,0.07340067558329011,0.0686125801841425,-0.0007836031460571189,True
"bistable, no memory",0.4175,0,0.027331354816160627,0.026233325215810243,0.07483733177768385,0.06970824488546747,-0.0007841641935202008,True
"bistable, no memory",0.42,0,0.02778848023466622,0.026683040005852334,0.0763013439257011,0.07082252984133493,-0.0007847356002933328,True
"bistable, no memory",0.4225,0,0.02825407558833018,0.027141128712714152,0.07779323503891847,0.07195579415699695,-0.0007853175944854127,True
"bistable, no memory",0.425,0,0.028728328531467506,0.027607777559917897,0.07931353877259395,0.07310840559341436,-0.0007859104106643345,True
